tender_id,name_of_work,customer,inserted_time,inserted_user_id,verification_1,done
GEM_2024_B_4520694,"6 MM GITTI,10 MM GITTI,12 MM GITTI,PECH GITTI,BNC CONNECTOR,DC CONNECTOR,VELVU CLOURE DOME HD,HD CA",Ministry of Education Department of School Education and Literacy,23-01-2024 13:19:18,GEM BOT,rejected,
GEM_2024_B_4520701,Passive optical network power meter,Department of Space Department of Space,26-01-2024 05:18:28,GEM BOT,rejected,
GEM_2024_B_4520714,"4 Channel DVR on buyback basis,8 channel DVR on buyback basis,dome camera on buyback basis,IP dome ",Ministry of Defence Department of Military Affairs,26-01-2024 05:56:54,GEM BOT,rejected,
GEM_2024_B_4520724,"LED TV 32 Inch,LAN Tester,HDMI to Ethernet Converter,POE Switch Optical 24 Port,Media Converter SC ",Ministry of Defence Department of Military Affairs,24-01-2024 05:06:04,GEM BOT,rejected,
GEM_2024_B_4520791,"Dlink 24 Port Managable Switch,Media Convetor,Dlink Cat 6 UTP Cable 305 M,RJ 45 Connector,Microsoft",Ministry of Defence Department of Military Affairs,24-01-2024 05:14:27,GEM BOT,rejected,
GEM_2024_B_4520869,AMC OF OFC BASED LOCAL AREA NETWORK,Ministry of Defence Department of Defence Production,24-01-2024 05:08:37,GEM BOT,rejected,
GEM_2024_B_4520883,"Quadcopter,GCS,Day Camera Payload,Night Camera TI Payload,Rechargeable Battery",Ministry of Defence Department of Military Affairs,24-01-2024 05:23:48,GEM BOT,rejected,
GEM_2024_B_4521003,"1.1A LOW NOISE LDO LINEAR REG P.No.LT1965IMS8E,MICRO SWITCH P.No.PTS815SJG250,4 PIN SMD CONNECTOR P",Ministry of Defence Department of Defence Production,24-01-2024 05:15:33,GEM BOT,rejected,
GEM_2024_B_4521046,"DRONE LANDING PAD,TACTICAL IR TORCH",Ministry of Defence Department of Military Affairs,26-01-2024 05:47:38,GEM BOT,rejected,
GEM_2024_B_4521119,"8 Port Layer 2 Managable Switch,4x4 Target Paper,1x1 Target Frame,Target Paper Fig 11 Combat,Bamboo",Ministry of Defence Department of Military Affairs,24-01-2024 05:15:24,GEM BOT,rejected,
GEM_2024_B_4521151,"ASSY WINDOW REGULATOR,COMBINATION SWITCH,REVERSE LIGHT SWITCH,ASSY TAIL LAMP RH,ISOLATOR SWITCH,IAC",Ministry of Defence Department of Military Affairs,24-01-2024 05:15:01,GEM BOT,rejected,
GEM_2024_B_4521154,Custom Bid for Services - Supplying and erection of Air Break Switch in HT Over Head lines and Eart,Ministry of Coal Materials Management,24-01-2024 05:14:53,GEM BOT,rejected,
GEM_2024_B_4521310,"moving barrier for training area and DISP,web camera hp I 100 with mic,zebronic speaker,hp headset,",Ministry of Defence Department of Military Affairs,24-01-2024 05:18:52,GEM BOT,rejected,
GEM_2024_B_4521453,"SFP 1 G,Crimping Tool,Punching Tool,LAN Tester,RJ45 Connector",Ministry of Education Department of Higher Education,24-01-2024 05:06:17,GEM BOT,rejected,
GEM_2024_B_4521502,"Singer Room Heater,Split AC 1.5 ton,Wooden Partition,Body Camera and Videos,Heavy Duty Stapler",Ministry of Defence Department of Military Affairs,24-01-2024 05:18:45,GEM BOT,rejected,
GEM_2024_B_4521687,"ISOLATOR SWITCH,REVERSE LIGHT,PRESSURE PLATE ASSY,WHEEL CYL ASSY,GAUGE OIL LEVEL,PUMP ASSY WATER,CA",Ministry of Defence Department of Military Affairs,24-01-2024 13:23:57,GEM BOT,rejected,
GEM_2024_B_4521696,"AMC of Integrated Security and Surveillance System - Theft Prevention; Comprehensive; Software, Har",Ministry of Defence Department of Military Affairs,26-01-2024 05:13:14,GEM BOT,rejected,
GEM_2024_B_4521804,"Green Colour Fabric,Brown Colour Fabric,Sand Colour Fabric,CD Writer,Camera Stand",Ministry of Defence Department of Military Affairs,24-01-2024 05:19:21,GEM BOT,rejected,
GEM_2024_B_4521808,"7440201420 MICRO SWITCH PG3-11P2N-V,7441121099 MICROSWITCH KM-2-1,7441121112 TOGGLE SWITCH MT3,9927",Ministry of Defence Department of Defence Production,24-01-2024 05:17:18,GEM BOT,rejected,
GEM_2024_B_4521813,"NVR Hikvision 16 Channel,Camera 2 megapixel,UTP Cable,PoE Switch,HDD 4 TB",Ministry of Defence Department of Military Affairs,24-01-2024 05:19:14,GEM BOT,rejected,
GEM_2024_B_4521841,"Duplex Colour Copier, Printer, Scanner Machine MFD,Wire 10 MM,External Bd Big Two Switches,HDMI Cab",Ministry of Defence Department of Military Affairs,24-01-2024 05:15:40,GEM BOT,rejected,
GEM_2024_B_4521889,Go Pro Camera with Accessories,Ministry of Earth Sciences Department of Earth Sciences,26-01-2024 06:11:53,GEM BOT,rejected,
GEM_2024_B_4521894,"NVR,HARD DISK,CAMERA,CAT6 305 M,POE Plus 16 Port Full Giga Rack Mount,POE Plus 8 Port Managed Full ",Department of Higher Education Madhya Pradesh,24-01-2024 05:24:31,GEM BOT,rejected,Open
GEM_2024_B_4521898,"Svl camera,Btys,Charging hub,Bags,Cables and connectors",Ministry of Defence Department of Military Affairs,24-01-2024 05:19:07,GEM BOT,rejected,
GEM_2024_B_4521917,Networking / Server Rack,Ministry of Railways Indian Railways,24-01-2024 05:11:03,GEM BOT,rejected,
GEM_2024_B_4521974,Vehicle speed radar system with camera,Ministry of Defence Department of Military Affairs,27-01-2024 05:05:55,GEM BOT,rejected,
GEM_2024_B_4522025,Unmanned Aerial Vehicle & Payload Systems for Surveillance,Ministry of Defence Department of Military Affairs,24-01-2024 05:08:14,GEM BOT,rejected,
GEM_2024_B_4522192,"Camera 3MP,NVR 8Ch,NVR 16Ch,PoE 4 Port,HHD 2TB,HHD 4TB,LED TV 32 Inch,LED TV 40 Inch,PoE Rack,NVR R",Panchayats and Rural Housing Department Gujarat,24-01-2024 05:19:43,GEM BOT,rejected,
GEM_2024_B_4522271,Custom Bid for Services - COMPREHENSIVE AMC RENEWAL OF EXISTING CISCO SWITCHES FOR 3 YEARS IN KOCHI,Ministry of Petroleum and Natural Gas Bharat Petroleum Corporation Ltd,24-01-2024 05:17:29,GEM BOT,rejected,
GEM_2024_B_4522490,"Computer Server,LED Display Screen,Thin client Computer,UPS 600 VA,16 Port LAN Switch",Urban Development and Urban Housing Department Gujarat,26-01-2024 05:10:45,GEM BOT,rejected,
GEM_2024_B_4522496,"DUSTBIN,FOGING MACHINE,SOLAR SYSTEME,CCTV CAMERA,na",Department of Panchayati Raj,24-01-2024 05:17:56,GEM BOT,rejected,
GEM_2024_B_4522538,"RFID Self Adhesive Tags 80 x 50 mm,Library Staff Station,EAS Pedestals Library Security Gate,Self C",Ministry of Agriculture and Farmers Welfare Department of Agricultural Research and Education (DARE),26-01-2024 06:09:21,GEM BOT,rejected,
GEM_2024_B_4522584,Layer 2 Access Switch (V2),Ministry of Electronics and Information Technology Department of Electronics and Information Technology,24-01-2024 05:16:06,GEM BOT,rejected,
GEM_2024_B_4522597,"Schedule 1 Rental with Installation of 96 CCTV Camera Systems with Comprehensive Solutions 7 Days,S",Revenue Department Gujarat,26-01-2024 05:41:47,GEM BOT,rejected,
GEM_2024_B_4522706,"Camera,Camera bag,Micor SD Card 64 GB,Paper A4,Paper Legal",Ministry of Defence Department of Military Affairs,24-01-2024 13:26:53,GEM BOT,rejected,
GEM_2024_B_4522784,"Portable Oxygen Cylinder,Dash Board Camera,Water Geyser,Digital Podium,Calling Bell,Kettle Bell,Woo",Ministry of Defence Department of Military Affairs,26-01-2024 05:49:42,GEM BOT,rejected,
GEM_2024_B_4522813,Unmanned Aerial Vehicle with RC,Higher Education Department Jammu and Kashmir,26-01-2024 05:48:54,GEM BOT,rejected,
GEM_2024_B_4522881,Networking / Server Rack,Department of Space Department of Space,24-01-2024 05:11:49,GEM BOT,rejected,
GEM_2024_B_4522970,Supply and Installation of Play Via URL Commercial TV With Lan Connections,Ministry of Corporate Affairs NA,24-01-2024 13:23:02,GEM BOT,rejected,
GEM_2024_B_4523249,CCTV Camera with DVR/NVR minimum 2TB Storage for rent,Revenue Department Uttar Pradesh,26-01-2024 06:02:54,GEM BOT,rejected,
GEM_2024_B_4523297,"HP All In One PC,Canon All In One Printer 3010,Canon Camera,Projector Ben Q,Scanner Sheet feed,Colo",Rural Development and Panchayat Raj Department Maharashtra,24-01-2024 05:20:42,GEM BOT,rejected,
GEM_2024_B_4523314,"REFRIGIRATOR,LEDTV,COOLER,WATER FILTER,WATER DISPENSER,CAMERA WITH VIDEO RECORDING WITH STAND,WOODE",Rural Development Department,24-01-2024 05:20:32,GEM BOT,rejected,
GEM_2024_B_4523335,Q - Switched NDYAG Laser,Medical Education Department Uttar Pradesh,24-01-2024 05:17:05,GEM BOT,rejected,
GEM_2024_B_4523565,"Sony Bravia 4K Ultra HD Smart TV 65 inch,Video Conferencing Camera,Desktop Computer,Computer Desk 4",Urban Development Department Uttar Pradesh,26-01-2024 05:51:50,GEM BOT,rejected,
GEM_2024_B_4523713,"CCTV,NVR,POE,CABLE,TV,HDD (SITC OF SMALL CCTV SURVEILLANCE SYSTEM)",Panchayats and Rural Housing Department Gujarat,26-01-2024 05:13:52,GEM BOT,rejected,
GEM_2024_B_4523766,"laminated sheet,pvc wire,pvc copper wire,pvc copper wire,switch,switch,socket,Socket,Call Bell,Fan ",Ministry of Home Affairs Central Armed Police Forces,24-01-2024 05:16:39,GEM BOT,rejected,
GEM_2024_B_4523785,Overhauling & testing of 11kv switchgears,Ministry of Education Department of Higher Education,24-01-2024 05:17:35,GEM BOT,rejected,
GEM_2024_B_4523811,"Storage Device,8 Port LAN Switch box for crew room,Roller Curtain,Window Curtain,Combat Kanat 5.5 x",Ministry of Defence Department of Military Affairs,24-01-2024 05:06:32,GEM BOT,rejected,
GEM_2024_B_4524087,MIRRORLESS CAMERA,Ministry of Defence Department of Military Affairs,24-01-2024 05:20:48,GEM BOT,rejected,
GEM_2024_B_4524097,"AMC of Integrated Security and Surveillance System - Theft Prevention, Remote Video Monitoring, Mon",Ministry of Consumer Affairs Food and Public Distribution Department of Food and Public Distribution,24-01-2024 13:23:09,GEM BOT,rejected,
GEM_2024_B_4524117,"MOUNTING ENGINE FRONT,VALVE ASSY,MAGNETIC SWITCH,ASSY WINDOW REGULATOR RH,HOSE HUMP,OIL SEAL,PASSEN",Ministry of Defence Department of Military Affairs,24-01-2024 05:16:21,GEM BOT,rejected,
GEM_2024_B_4524148,"Sound Proof Plywood for Radio Room,Acrylic Sheet 4 feet x 8 feet,Acrylic Board Medium size for disp",Ministry of Defence Department of Military Affairs,24-01-2024 13:28:00,GEM BOT,rejected,
GEM_2024_B_4524214,Dashboard Camera,Ministry of Defence Department of Military Affairs,24-01-2024 13:26:38,GEM BOT,rejected,
GEM_2024_B_4524277,LAN Extenders,Ministry of Defence Department of Military Affairs,24-01-2024 05:07:51,GEM BOT,rejected,
GEM_2024_B_4524294,"Change Over switch,LED Light 50W,LED Light 100W,Switch Board 15 amp,Switch Board 5 amp,Three Pin To",Ministry of Defence Department of Military Affairs,24-01-2024 05:16:29,GEM BOT,rejected,
GEM_2024_B_4524361,"Bty Aqua Jammer,Toggle Switch Small Size,RF Double Side Connector,Dip Switch,Toggle Switch Med Size",Ministry of Defence Department of Military Affairs,24-01-2024 13:25:05,GEM BOT,rejected,
GEM_2024_B_4524406,"CCTV Camera 4 MP,POE switch,RJ-45 Connectoer,Roll cat-6 cable,HDMI Cable",Ministry of Defence Department of Military Affairs,24-01-2024 13:24:57,GEM BOT,rejected,
GEM_2024_B_4524453,"Wall Fan,Offline camera for suvelliance device,Oil heater,Humidity fire,Wall clock",Ministry of Defence Department of Military Affairs,24-01-2024 13:28:56,GEM BOT,rejected,
GEM_2024_B_4524456,"Canon MF 756Cx Multi function device colour laser printer,HP External DVD RW Drive,D Link 16 port s",Ministry of Defence Department of Military Affairs,24-01-2024 13:28:23,GEM BOT,rejected,
GEM_2024_B_4524493,"Dashboard Camera,Dashboard Camera,Dashboard Camera",Ministry of Defence Department of Military Affairs,24-01-2024 13:26:45,GEM BOT,rejected,
GEM_2024_B_4524545,"Inverter 1KVA,TP Link,Media Converter Unit,Cable for Vehicle Camera,Battery Terminal",Ministry of Defence Department of Military Affairs,24-01-2024 13:29:20,GEM BOT,rejected,
GEM_2024_B_4524553,"HIKVISION 5 MP 40 M BULLET CAMERA,2 TB HARD DISK,PVC BOX,BNC CONNECTOR,DC CONNECTOR,PIPING CABLE",Department of Panchayati Raj,24-01-2024 13:28:15,GEM BOT,rejected,
GEM_2024_B_4524570,"Exhaust brake switch,Air dryer LA 8008,Engine stop cable,High pressure hose,Brake valve assy,Igniti",Ministry of Defence Department of Military Affairs,24-01-2024 13:24:45,GEM BOT,rejected,
GEM_2024_B_4524586,"Inverter 1KVA,TP Link,Media Converter Unit,Cable for Vehicle Camera,Battery Terminal",Ministry of Defence Department of Military Affairs,24-01-2024 13:28:07,GEM BOT,rejected,
GEM_2024_B_4524595,"Music system with PA system,Electricity extension cord,80 Ampire Plug,Bulb Phillips LED 20 W,Switch",Ministry of Defence Department of Military Affairs,24-01-2024 13:24:09,GEM BOT,rejected,
GEM_2024_B_4524622,"TV 75 inch,Laser Pointer,CCTV Camera Normal,Hard Disk Drive 1 TB,Coaxial Cable,UTP Cable CAT 6,Swit",Ministry of Defence Department of Military Affairs,24-01-2024 13:29:12,GEM BOT,rejected,
GEM_2024_B_4524652,"BULB 18 WATT,ANCHOR SWITCH,HOLDER,SERVICE WIRE,INSTALLATION CHARGES",Department of Panchayati Raj,24-01-2024 13:25:12,GEM BOT,rejected,
GEM_2024_B_4524655,"WIRING HARNESS ASSY FRONT,WIRING HARNESS ASSY REAR,COMBINATION SWITCH,HORN ASSY 12V,TAIL LIGHT ASSY",Ministry of Defence Department of Military Affairs,26-01-2024 05:19:57,GEM BOT,rejected,
GEM_2024_B_4524689,"ALTERNATOR REGULATOR,FUEL CUTT OFF SWITCH 24 V,TEMP SENDING UNIT,OIL FILTER,FUEL FILTER,WIPER BLADE",Ministry of Defence Department of Military Affairs,24-01-2024 13:26:24,GEM BOT,rejected,
GEM_2024_B_4524756,"Keyboard Mouse Set Dell Make,Network Patch Cable 10 meters length,Network Patch Cable 2 meters leng",Ministry of Law and Justice District & Sesions Judge,26-01-2024 05:17:29,GEM BOT,rejected,
GEM_2024_B_4524826,"2U cabinet rack wall mount one shelf for CCTV DVR cum NVR,Graphic drawing pen tablet 10 x6 inch wit",Ministry of Defence Department of Military Affairs,26-01-2024 05:40:41,GEM BOT,rejected,
GEM_2024_B_4524853,"Logitech C270 Web Camera,Generic Bluetooth 5.3 Conference Speaker,Beetel X70 Telephone,Socket 15 AM",Ministry of Defence Department of Military Affairs,24-01-2024 13:29:27,GEM BOT,rejected,
GEM_2024_B_4524867,Video Recorder for CCTV System (V2),Ministry of Petroleum and Natural Gas Bharat Petroleum Corporation Ltd,26-01-2024 05:40:33,GEM BOT,rejected,
GEM_2024_B_4524962,Unmanned Aerial Vehicle & Payload Systems for Surveillance,Ministry of Defence Department of Military Affairs,24-01-2024 13:23:23,GEM BOT,rejected,
GEM_2024_B_4525168,"Ampere Meter,voltage Regulator,Cut Off Switch,Hub Bearing,Fan Belt",Ministry of Defence Department of Military Affairs,24-01-2024 13:25:20,GEM BOT,rejected,
GEM_2024_B_4525175,SUPPLY AND INSTALLATION OF 2 MP NETWORK IP CCTV CAMERA WITH ALL ACCESSORIES,Ministry of Defence Department of Military Affairs,24-01-2024 13:23:30,GEM BOT,rejected,
GEM_2024_B_4525277,"24 Port L2 Manageable Switch with 4 Port SFP Module,OFC Patch Cord 5 Mtr SC to SC,6U Rack with Assy",Ministry of Defence Department of Military Affairs,24-01-2024 13:25:53,GEM BOT,rejected,
GEM_2024_B_4525353,"SOLENOID SWITCH,COVER ASSY CLUTCH,RAM SERVICE KIT,CLUTCH CASE,TURBOCHARGER ASSY,CLUTCH ASSY 260 DIA",Ministry of Defence Department of Military Affairs,26-01-2024 05:20:05,GEM BOT,rejected,
GEM_2024_B_4525375,"CLI Telephone Set,DMR Bty Charger with Base,DMR Volume Switch Knob,DMR Channel Switch Knob,Bty 7 4 ",Ministry of Defence Department of Military Affairs,24-01-2024 13:25:45,GEM BOT,rejected,
GEM_2024_B_4525394,Dashboard Camera,Ministry of Defence Department of Military Affairs,24-01-2024 13:29:41,GEM BOT,rejected,
GEM_2024_B_4525407,"ASSEMBLY UNIVERSAL JOINT,Fuel Feed Pump Assembly,Solenoid Switch,Armature Assembly,Clutch Cylinder ",Ministry of Defence Department of Military Affairs,24-01-2024 13:25:38,GEM BOT,rejected,
GEM_2024_B_4525470,"Heating Tank for Repair of Water Dispenser,Switch for Reapair of Water Dispenser,Tap for Reapair of",Ministry of Defence Department of Military Affairs,26-01-2024 05:20:12,GEM BOT,rejected,
GEM_2024_B_4525753,"Capacitor,Pvc Tapes,DP switch Modular,Regulator Modular type,switch Modular type,socket Modular typ",Ministry of Home Affairs Central Armed Police Forces,26-01-2024 05:27:10,GEM BOT,rejected,
GEM_2024_B_4526011,"FOG LIGHT ASSY 24V,REVERSE LIGHT SWITCH,CLUTCH DISC,DUAL BRAKE VALVE ASSY,SLEEVE CYL ASSY,SHOCK ABS",Ministry of Defence Department of Military Affairs,26-01-2024 05:20:22,GEM BOT,rejected,
GEM_2024_B_4526125,"CCTV Camera Normal,SMPS,DVR 16 Port,Hard Disk Drive 1TB,Video Ballon,UTP Cable CAT 6,Media Converte",Ministry of Defence Department of Military Affairs,26-01-2024 05:40:49,GEM BOT,rejected,
GEM_2024_B_4526151,"BTY CUT OFF SWITCH CIRCUIT BREAKER,PACK RECTIFIER,VOLTAGE REGULATOR ASSY,LEVER WINDOW ASSY,COMMANDE",Ministry of Defence Department of Military Affairs,26-01-2024 05:20:49,GEM BOT,rejected,
GEM_2024_B_4526267,"SOLENOID SWITCH,GEAR BOX TOP REP KIT,SPEEDOMETER CABLE,CARNON BUSH SET,RPM METER,WIPER BLADE,BRAKE ",Ministry of Defence Department of Military Affairs,26-01-2024 05:21:01,GEM BOT,rejected,
GEM_2024_B_4526323,"Printer HP LaserJet P1108,Lan Switch,HDMI Cable,HDMI to VGA,USB Switch",Ministry of Defence Department of Military Affairs,24-01-2024 13:22:45,GEM BOT,rejected,
GEM_2024_B_4526348,Dashboard Camera,Ministry of Defence Department of Military Affairs,26-01-2024 05:49:26,GEM BOT,rejected,
GEM_2024_B_4526467,Mobile network signal boosters,Ministry of Coal Materials Management,26-01-2024 05:17:45,GEM BOT,rejected,
GEM_2024_B_4526478,"FIELD COIL ASSY,NOZZLE,AIR FILTER FORCE TRAX,FUEL FILTER,DRIVE ASSY,SOLENOID SWITCH,ISOLATOR SWITCH",Ministry of Defence Department of Military Affairs,26-01-2024 05:20:40,GEM BOT,rejected,
GEM_2024_B_4526495,"SITC of off- Grid(Battery Backup) Solar Panel Projcet 1 KWP At Anganwadi School 1,SITC of New CCTV ",Rural Development and Panchayat Raj Department Maharashtra,26-01-2024 05:50:05,GEM BOT,rejected,
GEM_2024_B_4526499,"Digital Camera Kodak PIXPRO AZ405 BK 20MP Colour Black,Swamis Handbook,CCS Rules Book Complete Set,",Ministry of Defence Department of Military Affairs,26-01-2024 05:49:57,GEM BOT,rejected,
GEM_2024_B_4526514,AGRICULTURE SPRAYING DRONE COMPATIBLE WITH MULTISPECTRAL CAMERA,Agriculture and Marketing Department Arunachal Pradesh,26-01-2024 05:47:45,GEM BOT,rejected,
GEM_2024_B_4526516,Custom Bid for Services - CCTV CAMERA    LED LIGHT     AND    HIGH MAST POLE,Rural Development Department Uttar Pradesh,26-01-2024 05:41:08,GEM BOT,rejected,
GEM_2024_B_4526684,Professional Video Switcher,Ministry of Information and Broadcasting Ministry of Information and Broadcasting,26-01-2024 05:21:20,GEM BOT,rejected,
GEM_2024_B_4526698,"Mother Board,Processor Fan,Processor i5,SATA Cable,Toggle Switch",Ministry of Defence Department of Military Affairs,26-01-2024 13:18:43,GEM BOT,rejected,
GEM_2024_B_4526753,Web Camera,Revenue and Disaster Management Department Haryana,26-01-2024 05:50:11,GEM BOT,rejected,
GEM_2024_B_4526758,"DRUM,BLADE,LOGIC CARD,RAM DDR III 4 GB,HARD DISK,MOTHER BOARD,KEYBOARD COMBO,LAN CABLE",Ministry of Defence Department of Military Affairs,26-01-2024 05:10:37,GEM BOT,rejected,
GEM_2024_B_4526792,"Diploma In Information Technology,Diploma In Networking And Network Engineering",Ministry of Defence Department of Military Affairs,26-01-2024 05:15:29,GEM BOT,rejected,
GEM_2024_B_4526802,"COVER ASSY,WATER PUMP,SLEVE CYL CLUTCH,DUAL BRAKE VALVE REPAIR KIT,EXHAUST BRAKE SWITCH,DIA 3or8 HO",Ministry of Defence Department of Military Affairs,26-01-2024 13:18:51,GEM BOT,rejected,
GEM_2024_B_4527008,"Plotter,First Aid Box,Almeria,Wall Clock,Document Camera,Work bench vice 12cm jaw,Battery SMF,Deskt",Vocational Education and Skill Development Department Uttar Pradesh,26-01-2024 06:00:56,GEM BOT,rejected,
GEM_2024_B_4527190,"Universal on bd Diagnostic,Ultra Sonic Cleaner,Networking cable tester,HVAC Leakage Detector,Fuel C",Ministry of Defence Department of Military Affairs,26-01-2024 05:15:22,GEM BOT,rejected,
GEM_2024_B_4527244,"REVOLVING LIGHT,REVERSE LIGHT SWITCH,BONNET HINGE,TEMP SENSOR,TURBO CHARGER HOSE,CLUTCH CYL ASSY,SL",Ministry of Defence Department of Military Affairs,26-01-2024 05:21:38,GEM BOT,rejected,
GEM_2024_B_4527311,Custom Bid for Services - HOUSEKEEPING CONTRACT FOR 3 LOCATIONS ie MEHRAULI SWITCHGEAR STORE TRS OK,Delhi Transco Limited (DTL),26-01-2024 05:36:58,GEM BOT,rejected,
GEM_2024_B_4527362,"Laptop Core i7 with Touch Screen,Laptop Core i3,Desktop Core i3,Mono Laser Printer,SSD Hard Disk Dr",Uttar Pradesh Cooperative Sugar Factories Federation Limited,26-01-2024 06:03:43,GEM BOT,rejected,
GEM_2024_B_4527408,"Switch 24 port,Wifi router,Digital webcam,Intractive Board,Online UPS 5kva,digital Multi meters,Scr",Vocational Education and Skill Development Department Uttar Pradesh,26-01-2024 13:22:46,GEM BOT,rejected,
